"","x"
"2390",0
"2391",-1
"2392",-1
"2393",0
"2394",0
"2395",1
"2396",1
"2397",1
"2398",0
"2399",-1
"2400",0
"2401",1
"2402",-1
"2403",0
"2404",0
"2405",1
"2406",-1
"2407",-1
"2408",1
"2409",0
"2410",-1
"2411",0
"2412",0
"2413",0
"2414",0
"2415",0
"2416",0
"2417",0
"2418",0
"2419",1
"2420",0
"2421",1
"2422",0
"2423",0
"2424",0
"2425",1
"2426",0
"2427",0
"2428",0
"2429",0
"2430",0
"2431",1
"2432",0
"2433",0
"2434",1
"2435",0
"2436",0
"2437",-1
"2438",0
"2439",0
"2440",0
"2441",0
"2442",0
"2443",-1
"2444",0
"2445",0
"2446",0
"2447",1
"2448",0
"2449",1
"2450",0
"2451",1
"2452",0
"2453",-1
"2454",1
"2455",0
"2456",0
"2457",0
"2458",-1
"2459",0
"2460",0
"2461",0
"2462",0
"2463",0
"2464",0
"2465",0
"2466",-1
"2467",0
"2468",0
"2469",1
"2470",0
"2471",0
"2472",0
"2473",1
"2474",1
"2475",0
"2476",0
"2477",0
"2478",0
"2479",0
"2480",1
"2481",0
"2482",0
"2483",-1
"2484",0
"2485",0
"2486",-1
"2487",0
"2488",0
"2489",-2
"2490",0
"2491",0
"2492",1
"2493",-1
"2494",1
"2495",1
"2496",-1
"2497",0
"2498",-1
"2499",0
"2500",1
"2501",0
"2502",0
"2503",0
"2504",1
"2505",0
"2506",0
"2507",0
"2508",0
"2509",0
"2510",0
"2511",0
"2512",0
"2513",0
"2514",0
"2515",0
"2516",-1
"2517",0
"2518",0
"2519",1
"2520",1
"2521",0
"2522",0
"2523",0
"2524",-1
"2525",0
"2526",0
"2527",0
"2528",0
"2529",0
"2530",0
"2531",0
"2532",0
"2533",0
"2534",-1
"2535",0
"2536",0
"2537",0
"2538",1
"2539",1
"2540",0
"2541",0
"2542",0
"2543",0
"2544",0
"2545",0
"2546",0
"2547",-1
"2548",0
"2549",0
"2550",0
"2551",-1
"2552",0
"2553",0
"2554",0
"2555",0
"2556",1
"2557",0
"2558",0
"2559",0
"2560",0
"2561",0
"2562",0
"2563",0
"2564",1
"2565",0
"2566",0
"2567",0
"2568",0
"2569",0
"2570",0
"2571",0
"2572",0
"2573",0
"2574",0
"2575",0
"2576",1
"2577",0
"2578",0
"2579",0
"2580",0
"2581",0
"2582",0
"2583",0
"2584",0
"2585",0
"2586",0
"2587",0
"2588",0
"2589",0
"2590",0
"2591",0
"2592",0
"2593",0
"2594",0
"2595",0
"2596",0
"2597",0
"2598",0
"2599",0
"2600",1
"2601",1
"2602",-1
"2603",1
"2604",0
"2605",1
"2606",1
"2607",0
"2608",-1
"2609",0
"2610",1
"2611",0
"2612",-1
"2613",-1
"2614",0
"2615",1
"2616",1
"2617",0
"2618",-1
"2619",0
"2620",0
"2621",0
"2622",0
"2623",0
"2624",2
"2625",0
"2626",1
"2627",1
"2628",0
"2629",1
"2630",0
"2631",0
"2632",0
"2633",1
"2634",1
"2635",1
"2636",1
"2637",-1
"2638",0
"2639",1
"2640",1
"2641",-1
"2642",-1
"2643",-1
"2644",-1
"2645",0
"2646",-1
"2647",-1
"2648",1
"2649",-1
"2650",0
"2651",2
"2652",-1
"2653",0
"2654",0
"2655",-1
"2656",1
"2657",-1
"2658",1
"2659",0
"2660",-1
"2661",-1
"2662",1
"2663",1
"2664",0
"2665",2
"2666",0
"2667",0
"2668",0
"2669",1
"2670",-1
"2671",1
"2672",0
"2673",-1
"2674",-1
"2675",0
"2676",-1
"2677",-1
"2678",1
"2679",0
"2680",-1
"2681",2
"2682",-1
"2683",0
"2684",0
"2685",0
"2686",-1
"2687",0
"2688",1
"2689",0
"2690",1
"2691",-1
"2692",0
"2693",-1
"2694",-1
"2695",-1
"2696",0
"2697",-1
"2698",1
"2699",0
"2700",-1
"2701",0
"2702",1
"2703",0
"2704",1
"2705",0
"2706",0
"2707",-1
"2708",0
"2709",2
"2710",0
"2711",0
"2712",1
"2713",1
"2714",-1
"2715",0
"2716",0
"2717",0
"2718",0
"2719",0
"2720",0
"2721",0
"2722",0
"2723",0
"2724",1
"2725",1
"2726",0
"2727",0
"2728",0
"2729",-1
"2730",1
"2731",0
"2732",-1
"2733",1
"2734",-1
"2735",0
"2736",0
"2737",0
"2738",0
"2739",0
"2740",0
"2741",-1
"2742",-2
"2743",1
"2744",0
"2745",1
"2746",-1
"2747",1
"2748",0
"2749",1
"2750",1
"2751",0
"2752",0
"2753",0
"2754",-1
"2755",1
"2756",0
"2757",0
"2758",-1
"2759",0
"2760",-1
"2761",-1
"2762",0
"2763",0
"2764",2
"2765",0
"2766",0
"2767",0
"2768",0
"2769",0
"2770",0
"2771",-1
"2772",0
"2773",0
"2774",1
"2775",-1
"2776",1
"2777",0
"2778",-1
"2779",-1
"2780",0
"2781",1
"2782",0
"2783",1
"2784",0
"2785",0
"2786",0
"2787",0
"2788",0
"2789",1
"2790",0
"2791",0
"2792",0
"2793",1
"2794",0
"2795",0
"2796",0
"2797",0
"2798",0
"2799",0
"2800",0
"2801",-1
"2802",0
"2803",0
"2804",0
"2805",0
"2806",-1
"2807",0
"2808",0
"2809",-1
"2810",-1
"2811",-2
"2812",0
"2813",-1
"2814",1
"2815",-1
"2816",-1
"2817",1
"2818",0
"2819",0
"2820",0
"2821",0
"2822",0
"2823",0
"2824",1
"2825",0
"2826",0
"2827",0
"2828",0
"2829",0
"2830",0
"2831",0
"2832",0
"2833",0
"2834",-1
"2835",0
"2836",0
"2837",0
"2838",0
"2839",-1
"2840",0
"2841",1
"2842",0
"2843",1
"2844",0
"2845",0
"2846",0
"2847",0
"2848",0
"2849",0
"2850",0
"2851",0
"2852",0
"2853",0
"2854",0
"2855",0
"2856",0
"2857",-1
"2858",0
"2859",0
"2860",1
"2861",0
"2862",1
"2863",0
"2864",0
"2865",0
"2866",0
"2867",0
"2868",0
"2869",0
"2870",0
"2871",0
"2872",0
"2873",0
"2874",0
"2875",-1
"2876",0
"2877",0
"2878",-1
"2879",0
"2880",0
"2881",0
"2882",1
"2883",0
"2884",0
"2885",0
"2886",0
"2887",0
"2888",0
"2889",0
"2890",0
"2891",0
"2892",0
"2893",0
"2894",0
"2895",0
"2896",0
"2897",0
"2898",0
"2899",0
"2900",0
"2901",0
"2902",0
"2903",1
"2904",0
"2905",0
"2906",0
"2907",0
"2908",0
"2909",0
"2910",-1
"2911",0
"2912",0
"2913",0
"2914",0
"2915",1
"2916",0
"2917",0
"2918",0
"2919",-1
"2920",0
"2921",0
"2922",-1
"2923",-1
"2924",0
"2925",0
"2926",0
"2927",0
"2928",0
"2929",0
"2930",0
"2931",0
"2932",0
"2933",1
"2934",0
"2935",1
"2936",0
"2937",-1
"2938",0
"2939",0
"2940",-1
"2941",1
"2942",0
"2943",0
"2944",-1
"2945",0
"2946",0
"2947",0
"2948",0
"2949",0
"2950",-1
"2951",0
"2952",1
"2953",0
"2954",0
"2955",0
"2956",1
"2957",1
"2958",0
"2959",0
"2960",0
"2961",0
"2962",0
"2963",0
"2964",0
"2965",0
"2966",0
"2967",1
"2968",0
"2969",0
"2970",0
"2971",0
"2972",0
"2973",0
"2974",0
"2975",0
"2976",1
"2977",0
"2978",0
"2979",0
"2980",-1
"2981",-1
"2982",0
"2983",0
"2984",0
"2985",0
"2986",0
"2987",0
"2988",0
"2989",0
"2990",-1
"2991",0
"2992",0
"2993",0
"2994",0
"2995",0
"2996",0
"2997",0
"2998",0
"2999",0
"3000",1
"3001",0
"3002",0
"3003",1
"3004",0
"3005",0
"3006",0
"3007",0
"3008",0
"3009",0
"3010",0
"3011",1
"3012",0
"3013",0
"3014",1
"3015",-1
"3016",0
"3017",1
"3018",0
"3019",-1
"3020",0
"3021",-1
"3022",1
"3023",0
"3024",0
"3025",0
"3026",0
"3027",0
"3028",-1
"3029",0
"3030",0
"3031",-1
"3032",0
"3033",0
"3034",-1
"3035",0
"3036",1
"3037",0
"3038",0
"3039",0
"3040",0
"3041",0
"3042",0
"3043",0
"3044",0
"3045",-1
"3046",0
"3047",0
"3048",0
"3049",-1
"3050",-1
"3051",0
"3052",0
"3053",-1
"3054",1
"3055",0
"3056",0
"3057",-1
"3058",-1
"3059",0
"3060",0
"3061",0
"3062",0
"3063",0
"3064",0
"3065",0
"3066",-1
"3067",1
"3068",0
"3069",0
"3070",0
"3071",0
"3072",1
"3073",0
"3074",0
"3075",0
"3076",0
"3077",0
"3078",1
"3079",0
"3080",0
"3081",0
"3082",1
"3083",0
"3084",1
"3085",0
"3086",0
"3087",0
"3088",0
"3089",0
"3090",-1
"3091",1
"3092",0
"3093",0
"3094",0
"3095",0
"3096",1
"3097",-1
"3098",0
"3099",0
"3100",0
"3101",0
"3102",0
"3103",1
"3104",0
"3105",0
"3106",0
"3107",0
"3108",1
"3109",0
"3110",0
"3111",0
"3112",0
"3113",0
"3114",0
"3115",0
"3116",0
"3117",0
"3118",0
"3119",0
"3120",0
"3121",0
"3122",1
"3123",0
"3124",1
"3125",0
"3126",-1
"3127",0
"3128",0
"3129",1
"3130",0
"3131",-1
"3132",-1
"3133",0
"3134",0
"3135",0
"3136",0
"3137",0
"3138",0
"3139",0
"3140",0
"3141",0
"3142",0
"3143",0
"3144",1
"3145",0
"3146",1
"3147",0
"3148",0
"3149",0
"3150",0
"3151",0
"3152",1
"3153",1
"3154",0
"3155",0
"3156",1
"3157",0
"3158",1
"3159",-1
"3160",0
"3161",0
"3162",0
"3163",1
"3164",0
"3165",-1
"3166",0
"3167",0
"3168",1
"3169",-1
"3170",-1
"3171",-1
"3172",0
"3173",0
"3174",0
"3175",-1
"3176",-2
"3177",0
"3178",0
"3179",-1
"3180",0
"3181",0
"3182",0
"3183",0
"3184",0
"3185",-1
"3186",0
"3187",1
"3188",1
"3189",1
"3190",0
"3191",0
"3192",0
"3193",0
"3194",0
"3195",0
"3196",0
"3197",0
"3198",0
"3199",1
"3200",0
"3201",0
"3202",-1
"3203",0
"3204",0
"3205",0
"3206",0
"3207",0
"3208",0
"3209",1
"3210",0
"3211",0
"3212",0
"3213",0
"3214",0
"3215",0
"3216",0
"3217",0
"3218",0
"3219",0
"3220",0
"3221",0
"3222",1
"3223",0
"3224",0
"3225",0
"3226",1
"3227",0
"3228",0
"3229",-1
"3230",1
"3231",1
"3232",1
"3233",0
"3234",1
"3235",-1
"3236",0
"3237",0
"3238",-1
"3239",0
"3240",1
"3241",-1
"3242",1
"3243",1
"3244",-1
"3245",1
"3246",0
"3247",0
"3248",-1
"3249",0
"3250",0
"3251",-2
"3252",1
"3253",-1
"3254",-1
"3255",1
"3256",0
"3257",0
"3258",0
"3259",-1
"3260",0
"3261",0
"3262",0
"3263",-1
"3264",1
"3265",1
"3266",0
"3267",0
"3268",0
"3269",1
"3270",-1
"3271",-1
"3272",0
"3273",0
"3274",0
"3275",0
"3276",-1
"3277",-1
"3278",0
"3279",0
"3280",0
"3281",0
"3282",1
"3283",1
"3284",0
"3285",0
"3286",-1
"3287",0
"3288",1
"3289",0
"3290",0
"3291",-1
"3292",1
"3293",0
"3294",0
"3295",1
"3296",0
"3297",0
"3298",0
"3299",0
"3300",0
"3301",-1
"3302",1
"3303",0
"3304",1
"3305",-1
"3306",0
"3307",1
"3308",0
"3309",0
"3310",0
"3311",-1
"3312",0
"3313",0
"3314",1
"3315",0
"3316",0
"3317",0
"3318",0
"3319",0
"3320",-1
"3321",-1
"3322",1
"3323",-2
"3324",1
"3325",-1
"3326",-3
"3327",0
"3328",-1
"3329",2
"3330",0
"3331",-1
"3332",-1
"3333",1
"3334",1
"3335",0
"3336",0
"3337",0
"3338",-1
"3339",0
"3340",-1
"3341",-3
"3342",0
"3343",2
"3344",-1
"3345",0
"3346",1
"3347",1
"3348",-1
"3349",0
"3350",1
"3351",1
"3352",1
"3353",1
"3354",0
"3355",0
"3356",0
"3357",0
"3358",1
"3359",0
"3360",1
"3361",0
"3362",0
"3363",-2
"3364",1
"3365",-1
"3366",1
"3367",1
"3368",0
"3369",0
"3370",1
"3371",0
"3372",1
"3373",1
"3374",0
"3375",0
"3376",-1
"3377",0
"3378",-1
"3379",0
"3380",0
"3381",0
"3382",0
"3383",0
"3384",-1
"3385",1
"3386",0
"3387",-1
"3388",0
"3389",0
"3390",0
"3391",0
"3392",0
"3393",-1
"3394",0
"3395",1
"3396",1
"3397",-1
"3398",0
"3399",1
"3400",0
"3401",-1
"3402",0
"3403",-1
"3404",0
"3405",1
"3406",0
"3407",-1
"3408",0
"3409",0
"3410",0
"3411",0
"3412",0
"3413",0
"3414",0
"3415",0
"3416",-1
"3417",1
"3418",0
"3419",0
"3420",0
"3421",1
"3422",0
"3423",0
"3424",1
"3425",1
"3426",0
"3427",1
"3428",0
"3429",0
"3430",0
"3431",1
"3432",1
"3433",0
"3434",0
"3435",0
"3436",1
"3437",0
"3438",-1
"3439",0
"3440",0
"3441",0
"3442",1
"3443",1
"3444",0
"3445",0
"3446",0
"3447",0
"3448",0
"3449",0
"3450",-1
"3451",0
"3452",0
"3453",1
"3454",1
"3455",0
"3456",0
"3457",0
"3458",-1
"3459",0
"3460",1
"3461",0
"3462",0
"3463",1
"3464",1
"3465",0
"3466",0
"3467",0
"3468",0
"3469",0
"3470",0
"3471",0
"3472",0
"3473",0
"3474",-1
"3475",-1
"3476",0
"3477",0
"3478",1
"3479",0
"3480",0
"3481",1
"3482",-1
"3483",-1
"3484",-1
"3485",1
"3486",0
"3487",0
"3488",1
"3489",1
"3490",1
"3491",0
"3492",1
"3493",1
"3494",1
"3495",-1
"3496",0
"3497",0
"3498",-1
"3499",1
"3500",0
"3501",0
"3502",1
"3503",0
"3504",0
"3505",0
"3506",0
"3507",-1
"3508",-1
"3509",0
"3510",0
"3511",1
"3512",0
"3513",-1
"3514",0
"3515",1
"3516",0
"3517",0
"3518",0
"3519",0
"3520",-1
"3521",-2
"3522",0
"3523",0
"3524",-1
"3525",0
"3526",1
"3527",0
"3528",1
"3529",0
"3530",0
"3531",-1
"3532",1
"3533",0
"3534",1
"3535",1
"3536",0
"3537",1
"3538",0
"3539",1
"3540",0
"3541",0
"3542",0
"3543",1
"3544",0
"3545",0
"3546",1
"3547",0
"3548",0
"3549",0
"3550",0
"3551",0
"3552",1
"3553",0
"3554",0
"3555",-1
"3556",1
"3557",1
"3558",0
"3559",-1
"3560",0
"3561",-1
"3562",0
"3563",1
"3564",0
"3565",1
"3566",0
"3567",-1
"3568",0
"3569",-1
"3570",1
"3571",0
"3572",-1
"3573",0
"3574",0
"3575",1
"3576",1
"3577",0
"3578",-1
"3579",0
"3580",0
"3581",1
"3582",0
"3583",1
"3584",1
"3585",1
"3586",0
"3587",0
"3588",-2
"3589",1
"3590",0
"3591",-1
"3592",1
"3593",0
"3594",0
"3595",0
"3596",0
"3597",0
"3598",0
"3599",0
"3600",0
"3601",0
"3602",0
"3603",0
"3604",0
"3605",0
"3606",0
"3607",0
"3608",0
"3609",0
"3610",0
"3611",-1
"3612",0
"3613",0
"3614",0
"3615",-1
"3616",0
"3617",0
"3618",1
"3619",-1
"3620",0
"3621",-1
"3622",0
"3623",-2
"3624",0
"3625",0
"3626",-1
"3627",0
"3628",0
"3629",-2
"3630",0
"3631",0
"3632",0
"3633",-3
"3634",0
"3635",1
"3636",-2
"3637",-2
"3638",2
"3639",-1
"3640",0
"3641",3
"3642",-1
"3643",1
"3644",-1
"3645",-1
"3646",2
"3647",-1
"3648",1
"3649",0
"3650",0
"3651",-1
"3652",0
"3653",-1
"3654",0
"3655",0
"3656",0
"3657",1
"3658",-1
"3659",0
"3660",2
"3661",0
"3662",0
"3663",0
"3664",-1
"3665",0
"3666",0
"3667",-1
"3668",-1
"3669",0
"3670",0
"3671",0
"3672",0
"3673",1
"3674",0
"3675",1
"3676",0
"3677",0
"3678",0
"3679",0
"3680",0
"3681",0
"3682",-1
"3683",0
"3684",0
"3685",0
"3686",0
"3687",0
"3688",0
"3689",0
"3690",-1
"3691",-1
"3692",0
"3693",0
"3694",0
"3695",-3
"3696",1
"3697",-2
"3698",0
"3699",1
"3700",-1
"3701",-2
"3702",0
"3703",0
"3704",-1
"3705",0
"3706",1
"3707",0
"3708",-1
"3709",0
"3710",1
"3711",0
"3712",0
"3713",-1
"3714",1
"3715",1
"3716",0
"3717",0
"3718",0
"3719",-1
"3720",1
"3721",0
"3722",-1
"3723",-1
"3724",0
"3725",0
"3726",1
"3727",0
"3728",0
"3729",-1
"3730",0
"3731",0
"3732",-1
"3733",-1
"3734",0
"3735",-1
"3736",-1
"3737",-1
"3738",-1
"3739",-4
"3740",1
"3741",-1
"3742",0
"3743",-4
"3744",4
"3745",0
"3746",1
"3747",-1
"3748",0
"3749",1
"3750",0
"3751",0
"3752",1
"3753",-1
"3754",-2
"3755",1
"3756",0
"3757",0
"3758",1
"3759",1
"3760",1
"3761",-1
"3762",0
"3763",1
"3764",-1
"3765",0
"3766",-1
"3767",0
"3768",0
"3769",-1
"3770",0
"3771",-1
"3772",-2
"3773",0
"3774",-1
"3775",1
"3776",-1
"3777",0
"3778",0
"3779",2
"3780",-1
"3781",0
"3782",-1
"3783",0
"3784",1
"3785",0
"3786",1
"3787",0
"3788",0
"3789",0
"3790",0
"3791",0
"3792",1
"3793",-1
"3794",0
"3795",1
"3796",0
"3797",-1
"3798",0
"3799",0
"3800",-2
"3801",0
"3802",0
"3803",0
"3804",0
"3805",0
"3806",-1
"3807",-1
"3808",0
"3809",1
"3810",0
"3811",0
"3812",-1
"3813",1
"3814",0
"3815",0
"3816",0
"3817",0
"3818",0
"3819",0
"3820",0
"3821",0
"3822",0
"3823",0
"3824",0
"3825",-1
"3826",0
"3827",0
"3828",0
"3829",0
"3830",0
"3831",0
"3832",0
"3833",0
"3834",0
"3835",-1
"3836",1
"3837",-1
"3838",-1
"3839",-1
"3840",-1
"3841",0
"3842",1
"3843",-1
"3844",0
"3845",-1
"3846",1
"3847",0
"3848",-1
"3849",0
"3850",0
"3851",-1
"3852",0
"3853",-1
"3854",-1
"3855",-1
"3856",0
"3857",0
"3858",-1
"3859",1
"3860",0
"3861",0
"3862",-1
"3863",-1
"3864",-1
"3865",0
"3866",0
"3867",0
"3868",1
"3869",1
"3870",1
"3871",-1
"3872",1
"3873",0
"3874",1
"3875",1
"3876",0
"3877",0
"3878",0
"3879",1
"3880",-1
"3881",-1
"3882",0
"3883",0
"3884",1
"3885",0
"3886",-1
"3887",-1
"3888",-1
"3889",0
"3890",0
"3891",0
"3892",-1
"3893",0
"3894",-1
"3895",1
"3896",0
"3897",0
"3898",1
"3899",0
"3900",-1
"3901",0
"3902",0
"3903",-1
"3904",-1
"3905",0
"3906",-1
"3907",-2
"3908",0
"3909",-2
"3910",2
"3911",1
"3912",-1
"3913",0
"3914",0
"3915",1
"3916",0
"3917",-3
"3918",2
"3919",1
"3920",-1
"3921",-1
"3922",-1
"3923",-4
"3924",2
"3925",-3
"3926",0
"3927",2
"3928",-1
"3929",-5
"3930",2
"3931",-3
"3932",0
"3933",-1
"3934",-2
"3935",-3
"3936",-2
"3937",3
"3938",1
"3939",3
"3940",-1
"3941",1
"3942",0
"3943",2
"3944",-2
"3945",0
"3946",1
"3947",-1
"3948",-3
"3949",2
"3950",-1
"3951",-1
"3952",-1
"3953",-2
"3954",0
"3955",1
"3956",2
"3957",0
"3958",1
"3959",0
"3960",-1
"3961",-2
"3962",2
"3963",-1
"3964",1
"3965",1
"3966",0
"3967",1
"3968",0
"3969",-2
"3970",0
"3971",0
"3972",1
"3973",-2
"3974",-1
"3975",0
"3976",-1
"3977",0
"3978",1
"3979",0
"3980",1
"3981",1
"3982",1
"3983",-1
"3984",0
"3985",-1
"3986",-1
"3987",0
"3988",-2
"3989",0
"3990",0
"3991",-2
"3992",-1
"3993",2
"3994",-2
"3995",-1
"3996",2
"3997",-1
"3998",0
"3999",-1
"4000",0
"4001",-1
"4002",-2
"4003",0
"4004",1
"4005",1
"4006",0
"4007",-1
"4008",0
"4009",-1
"4010",-1
"4011",-2
"4012",-2
"4013",0
"4014",0
"4015",1
"4016",-3
"4017",2
"4018",-1
"4019",1
"4020",-1
"4021",1
"4022",1
"4023",1
"4024",-1
"4025",1
"4026",-1
"4027",1
"4028",-1
"4029",1
"4030",-1
"4031",0
"4032",0
"4033",-1
"4034",0
"4035",1
"4036",2
"4037",-1
"4038",2
"4039",0
"4040",-2
"4041",0
"4042",0
"4043",1
"4044",1
"4045",2
"4046",0
"4047",-1
"4048",3
"4049",0
"4050",1
"4051",1
"4052",-1
"4053",-1
"4054",-2
"4055",1
"4056",1
"4057",0
"4058",0
"4059",-1
"4060",0
"4061",2
"4062",1
"4063",1
"4064",-1
"4065",1
"4066",-1
"4067",0
"4068",0
"4069",1
"4070",-2
"4071",1
"4072",-1
"4073",2
"4074",0
"4075",-1
"4076",-1
"4077",0
"4078",-1
"4079",1
"4080",0
"4081",0
"4082",0
"4083",1
"4084",1
"4085",-1
"4086",1
"4087",-1
"4088",-1
"4089",1
"4090",0
"4091",1
"4092",-1
"4093",0
"4094",-1
"4095",0
"4096",1
"4097",-3
"4098",1
"4099",1
"4100",0
"4101",0
"4102",1
"4103",-1
"4104",0
"4105",-1
"4106",-1
"4107",0
"4108",-1
"4109",1
"4110",0
"4111",-1
"4112",1
"4113",2
"4114",0
"4115",0
"4116",0
"4117",1
"4118",0
"4119",0
"4120",1
"4121",1
"4122",0
"4123",-1
"4124",1
"4125",2
"4126",0
"4127",0
"4128",0
"4129",0
"4130",0
"4131",1
"4132",0
"4133",-1
"4134",1
"4135",1
"4136",-1
"4137",0
"4138",0
"4139",1
"4140",1
"4141",2
"4142",0
"4143",1
"4144",-1
"4145",0
"4146",-1
"4147",0
"4148",-2
"4149",-1
"4150",0
"4151",1
"4152",1
"4153",-1
"4154",1
"4155",-1
"4156",-1
"4157",0
"4158",0
"4159",1
"4160",-1
"4161",0
"4162",0
"4163",2
"4164",0
"4165",0
"4166",0
"4167",0
"4168",-1
"4169",0
"4170",0
"4171",0
"4172",0
"4173",1
"4174",0
"4175",0
"4176",0
"4177",0
"4178",0
"4179",1
"4180",-1
"4181",0
"4182",1
"4183",0
"4184",0
"4185",1
"4186",0
"4187",-1
"4188",-1
"4189",-1
"4190",1
"4191",-1
"4192",0
"4193",-1
"4194",0
"4195",1
"4196",0
"4197",1
"4198",0
"4199",0
"4200",0
"4201",0
"4202",0
"4203",-1
"4204",-1
"4205",1
"4206",0
"4207",0
"4208",0
"4209",-2
"4210",2
"4211",0
"4212",0
"4213",0
"4214",0
"4215",1
"4216",0
"4217",-1
"4218",-1
"4219",0
"4220",0
"4221",0
"4222",0
"4223",0
"4224",0
"4225",0
"4226",0
"4227",0
"4228",0
"4229",0
"4230",0
"4231",0
"4232",0
"4233",1
"4234",0
"4235",0
"4236",0
"4237",0
"4238",0
"4239",-1
"4240",1
"4241",0
"4242",0
"4243",0
"4244",0
"4245",0
"4246",-1
"4247",-1
"4248",0
"4249",0
"4250",0
"4251",-1
"4252",0
"4253",0
"4254",0
"4255",0
"4256",-2
"4257",-1
"4258",0
"4259",0
"4260",0
"4261",0
"4262",0
"4263",1
"4264",0
"4265",0
"4266",-1
"4267",1
"4268",0
"4269",-1
"4270",0
"4271",0
"4272",1
"4273",0
"4274",1
"4275",0
"4276",0
"4277",1
"4278",0
"4279",0
"4280",0
"4281",0
"4282",0
"4283",0
"4284",1
"4285",0
"4286",0
"4287",0
"4288",0
"4289",0
"4290",0
"4291",1
"4292",0
"4293",0
"4294",0
"4295",0
"4296",1
"4297",0
"4298",-1
"4299",0
"4300",0
"4301",0
"4302",0
"4303",1
"4304",-1
"4305",-1
"4306",0
"4307",1
"4308",-1
"4309",-1
"4310",1
"4311",0
"4312",-1
"4313",0
"4314",1
"4315",0
"4316",-2
"4317",-1
"4318",-1
"4319",1
"4320",1
"4321",0
"4322",1
"4323",-1
"4324",-1
"4325",1
"4326",-1
"4327",-1
"4328",-2
"4329",1
"4330",-1
"4331",0
"4332",1
"4333",1
"4334",0
"4335",0
"4336",-1
"4337",0
"4338",-2
"4339",0
"4340",0
"4341",0
"4342",1
"4343",0
"4344",0
"4345",1
"4346",0
"4347",0
"4348",0
"4349",0
"4350",0
"4351",0
"4352",0
"4353",0
"4354",0
"4355",-1
"4356",-1
"4357",0
"4358",0
"4359",0
"4360",0
"4361",0
"4362",0
"4363",0
"4364",1
"4365",0
"4366",0
"4367",0
"4368",0
"4369",0
"4370",0
"4371",0
"4372",1
"4373",0
"4374",0
"4375",0
"4376",0
"4377",0
"4378",0
"4379",1
"4380",0
"4381",0
"4382",0
"4383",0
"4384",0
"4385",-1
"4386",0
"4387",1
"4388",0
"4389",0
"4390",0
"4391",0
"4392",-1
"4393",0
"4394",0
"4395",-1
"4396",0
"4397",0
"4398",1
"4399",-1
"4400",1
"4401",0
"4402",0
"4403",0
"4404",0
"4405",0
"4406",1
"4407",0
"4408",0
"4409",0
"4410",0
"4411",0
"4412",0
"4413",0
"4414",0
"4415",0
"4416",0
"4417",-1
"4418",1
"4419",0
"4420",0
"4421",0
"4422",0
"4423",0
"4424",0
"4425",1
"4426",0
"4427",0
"4428",0
"4429",0
"4430",0
"4431",1
"4432",0
"4433",0
"4434",0
"4435",-1
"4436",0
"4437",0
"4438",0
"4439",0
"4440",0
"4441",0
"4442",0
"4443",0
"4444",0
"4445",0
"4446",0
"4447",0
"4448",0
"4449",0
"4450",-1
"4451",1
"4452",0
"4453",-1
"4454",0
"4455",0
"4456",-1
"4457",0
"4458",0
"4459",0
"4460",0
"4461",0
"4462",0
"4463",0
"4464",1
"4465",0
"4466",0
"4467",0
"4468",0
"4469",0
"4470",0
"4471",0
"4472",0
"4473",0
"4474",0
"4475",0
"4476",0
"4477",0
"4478",0
"4479",0
"4480",0
"4481",0
"4482",0
"4483",0
"4484",0
"4485",0
"4486",0
"4487",0
"4488",-1
"4489",0
"4490",0
"4491",0
"4492",1
"4493",0
"4494",0
"4495",0
"4496",1
"4497",-1
"4498",0
"4499",0
"4500",0
"4501",-1
"4502",0
"4503",0
"4504",0
"4505",1
"4506",0
"4507",0
"4508",0
"4509",0
"4510",0
"4511",0
"4512",0
"4513",-1
"4514",1
"4515",0
"4516",0
"4517",0
"4518",-1
"4519",0
"4520",0
"4521",0
"4522",0
"4523",0
"4524",0
"4525",1
"4526",-1
"4527",1
"4528",1
"4529",0
"4530",0
"4531",0
"4532",0
"4533",-1
"4534",0
"4535",-1
"4536",0
"4537",0
"4538",1
"4539",0
"4540",0
"4541",0
"4542",0
"4543",0
"4544",0
"4545",0
"4546",0
"4547",0
"4548",0
"4549",1
"4550",0
"4551",0
"4552",0
"4553",0
"4554",0
"4555",0
"4556",0
"4557",0
"4558",0
"4559",0
"4560",-1
"4561",0
"4562",0
"4563",0
"4564",0
"4565",0
"4566",0
"4567",0
"4568",0
"4569",0
"4570",0
"4571",0
"4572",0
"4573",0
"4574",0
"4575",0
"4576",0
"4577",0
"4578",0
"4579",0
"4580",0
"4581",-1
"4582",0
"4583",0
"4584",1
"4585",0
"4586",0
"4587",0
"4588",0
"4589",-1
"4590",0
"4591",0
"4592",0
"4593",0
"4594",0
"4595",0
"4596",0
"4597",0
"4598",0
"4599",0
"4600",0
"4601",0
"4602",0
"4603",0
"4604",0
"4605",0
"4606",0
"4607",0
"4608",0
"4609",0
"4610",0
"4611",0
"4612",0
"4613",0
"4614",1
"4615",-1
"4616",-1
"4617",0
"4618",0
"4619",0
"4620",0
"4621",-1
"4622",0
"4623",0
"4624",0
"4625",0
"4626",0
"4627",0
"4628",-1
"4629",0
"4630",1
"4631",-1
"4632",-1
"4633",-1
"4634",-4
"4635",0
"4636",0
"4637",-1
"4638",-3
"4639",2
"4640",1
"4641",0
"4642",0
"4643",-3
"4644",1
"4645",1
"4646",0
